시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액,연도
제주도,서귀포시,도심,쇼핑,내국인관광객,20대미만,남,2017-04,455,741,3975700,2017
제주도,서귀포시,도심,소매,제주도민,60대이상,여,2017-04,1340,2171,206378460,2017
제주도,서귀포시,도심,소매,제주도민,60대이상,남,2017-04,1184,1717,166457944,2017
제주도,서귀포시,도심,소매,제주도민,50대,여,2017-04,2348,3873,363184405,2017
제주도,서귀포시,도심,소매,제주도민,50대,남,2017-04,1731,2636,265188265,2017
제주도,서귀포시,도심,소매,제주도민,40대,여,2017-04,2603,3969,277332743,2017
제주도,서귀포시,도심,소매,제주도민,40대,남,2017-04,2200,3364,294577490,2017
제주도,서귀포시,도심,소매,제주도민,30대,여,2017-04,1895,2980,159283383,2017
제주도,서귀포시,도심,소매,제주도민,30대,남,2017-04,1327,1927,111825420,2017
제주도,서귀포시,도심,소매,제주도민,20대,여,2017-04,938,1333,48401030,2017
제주도,서귀포시,도심,소매,제주도민,20대,남,2017-04,586,813,32544140,2017
제주도,서귀포시,도심,소매,제주도민,20대미만,여,2017-04,70,96,1910790,2017
제주도,서귀포시,도심,소매,제주도민,20대미만,남,2017-04,13,15,287600,2017
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,2017-04,1400,1740,226003041,2017
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,2017-04,1408,1717,216856221,2017
제주도,서귀포시,도심,소매,내국인관광객,50대,여,2017-04,1959,2460,213179620,2017
제주도,서귀포시,도심,소매,내국인관광객,50대,남,2017-04,2109,2788,206056459,2017
제주도,서귀포시,도심,소매,내국인관광객,40대,여,2017-04,2020,2624,136402505,2017
제주도,서귀포시,도심,소매,내국인관광객,40대,남,2017-04,2490,3310,157591010,2017
제주도,서귀포시,도심,소매,내국인관광객,30대,여,2017-04,3194,4207,148385472,2017
제주도,서귀포시,도심,소매,내국인관광객,30대,남,2017-04,3054,4212,149388730,2017
제주도,서귀포시,도심,소매,내국인관광객,20대,여,2017-04,2244,3005,79583010,2017
제주도,서귀포시,도심,소매,내국인관광객,20대,남,2017-04,1228,1676,46222060,2017
제주도,서귀포시,도심,소매,내국인관광객,20대미만,여,2017-04,119,134,1672620,2017
제주도,서귀포시,도심,소매,내국인관광객,20대미만,남,2017-04,109,120,1395000,2017
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,여,2017-04,136,199,8698390,2017
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,남,2017-04,452,614,43206880,2017
제주도,서귀포시,도심,문화/레져,제주도민,50대,여,2017-04,513,661,27934680,2017
제주도,서귀포시,도심,문화/레져,제주도민,50대,남,2017-04,966,1277,80573880,2017
제주도,서귀포시,도심,문화/레져,제주도민,40대,여,2017-04,949,1232,39824387,2017
제주도,서귀포시,도심,문화/레져,제주도민,40대,남,2017-04,1171,1546,79159990,2017
제주도,서귀포시,도심,문화/레져,제주도민,30대,여,2017-04,694,888,28576919,2017
제주도,서귀포시,도심,문화/레져,제주도민,30대,남,2017-04,562,731,22026850,2017
제주도,서귀포시,도심,문화/레져,제주도민,20대,여,2017-04,417,496,9791630,2017
제주도,서귀포시,도심,문화/레져,제주도민,20대,남,2017-04,389,502,9790073,2017
제주도,서귀포시,도심,문화/레져,제주도민,20대미만,여,2017-04,75,88,1070900,2017
제주도,서귀포시,도심,문화/레져,제주도민,20대미만,남,2017-04,35,42,564700,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,여,2017-04,257,327,29479650,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,남,2017-04,550,706,75453430,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,여,2017-04,563,680,48613110,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,남,2017-04,999,1224,95440020,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,여,2017-04,676,815,38541770,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,남,2017-04,1116,1370,81171060,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,여,2017-04,741,884,34798280,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,남,2017-04,835,980,41545600,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,여,2017-04,500,596,15011140,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,남,2017-04,484,526,16354200,2017
제주도,서귀포시,도심,문화/레져,내국인관광객,20대미만,남,2017-04,6,6,45500,2017
제주도,서귀포시,도심,교통,제주도민,60대이상,여,2017-04,951,1442,75883484,2017
제주도,서귀포시,도심,교통,제주도민,60대이상,남,2017-04,3196,5733,267585599,2017
제주도,서귀포시,도심,교통,제주도민,50대,여,2017-04,1645,2618,137736347,2017
제주도,서귀포시,도심,교통,제주도민,50대,남,2017-04,3029,5300,315189305,2017
제주도,서귀포시,도심,교통,제주도민,40대,여,2017-04,1865,2923,146580243,2017
제주도,서귀포시,도심,교통,제주도민,40대,남,2017-04,3197,5355,301452595,2017
제주도,서귀포시,도심,교통,제주도민,30대,여,2017-04,1319,1858,83218177,2017
제주도,서귀포시,도심,교통,제주도민,30대,남,2017-04,2031,3160,142329207,2017
제주도,서귀포시,도심,교통,제주도민,20대,여,2017-04,419,556,20730274,2017
제주도,서귀포시,도심,교통,제주도민,20대,남,2017-04,602,853,29838907,2017
제주도,서귀포시,도심,교통,내국인관광객,60대이상,여,2017-04,367,435,24424972,2017
제주도,서귀포시,도심,교통,내국인관광객,60대이상,남,2017-04,795,969,47908446,2017
제주도,서귀포시,도심,교통,내국인관광객,50대,여,2017-04,718,824,43538250,2017
제주도,서귀포시,도심,교통,내국인관광객,50대,남,2017-04,1359,1651,75748551,2017
제주도,서귀포시,도심,교통,내국인관광객,40대,여,2017-04,805,936,40122231,2017
제주도,서귀포시,도심,교통,내국인관광객,40대,남,2017-04,1838,2139,92671037,2017
제주도,서귀포시,도심,교통,내국인관광객,30대,여,2017-04,1336,1456,53302452,2017
제주도,서귀포시,도심,교통,내국인관광객,30대,남,2017-04,2193,2520,98056886,2017
제주도,서귀포시,도심,교통,내국인관광객,20대,여,2017-04,741,784,24553833,2017
제주도,서귀포시,도심,교통,내국인관광객,20대,남,2017-04,714,798,25236124,2017
제주도,제주시,읍면,유흥,제주도민,60대이상,여,2017-03,5,7,1544000,2017
제주도,제주시,읍면,유흥,제주도민,60대이상,남,2017-03,93,156,21357510,2017
제주도,제주시,읍면,유흥,제주도민,50대,여,2017-03,33,53,6317500,2017
제주도,제주시,읍면,유흥,제주도민,50대,남,2017-03,213,391,64819500,2017
제주도,제주시,읍면,유흥,제주도민,40대,여,2017-03,68,88,6515000,2017
제주도,제주시,읍면,유흥,제주도민,40대,남,2017-03,220,386,68536000,2017
제주도,제주시,읍면,유흥,제주도민,30대,여,2017-03,35,47,1847000,2017
제주도,제주시,읍면,유흥,제주도민,30대,남,2017-03,131,181,21992300,2017
제주도,제주시,읍면,유흥,제주도민,20대,여,2017-03,36,48,2770000,2017
제주도,제주시,읍면,유흥,제주도민,20대,남,2017-03,47,65,3398500,2017
제주도,제주시,읍면,유흥,내국인관광객,60대이상,여,2017-03,6,12,1535000,2017
제주도,제주시,읍면,유흥,내국인관광객,60대이상,남,2017-03,34,51,6807500,2017
제주도,제주시,읍면,유흥,내국인관광객,50대,여,2017-03,29,37,4016500,2017
제주도,제주시,읍면,유흥,내국인관광객,50대,남,2017-03,126,195,25753300,2017
제주도,제주시,읍면,유흥,내국인관광객,40대,여,2017-03,35,41,1806000,2017
제주도,제주시,읍면,유흥,내국인관광객,40대,남,2017-03,121,154,21818000,2017
제주도,제주시,읍면,유흥,내국인관광객,30대,여,2017-03,80,94,3988900,2017
제주도,제주시,읍면,유흥,내국인관광객,30대,남,2017-03,102,121,12079100,2017
제주도,제주시,읍면,유흥,내국인관광객,20대,여,2017-03,75,80,2761000,2017
제주도,제주시,읍면,유흥,내국인관광객,20대,남,2017-03,42,43,2892100,2017
제주도,제주시,읍면,식음료,제주도민,60대이상,여,2017-03,988,1720,57193080,2017
제주도,제주시,읍면,식음료,제주도민,60대이상,남,2017-03,2453,5083,198450855,2017
제주도,제주시,읍면,식음료,제주도민,50대,여,2017-03,2508,4474,136017620,2017
제주도,제주시,읍면,식음료,제주도민,50대,남,2017-03,4266,9356,328373219,2017
제주도,제주시,읍면,식음료,제주도민,40대,여,2017-03,3456,6854,177380630,2017
제주도,제주시,읍면,식음료,제주도민,40대,남,2017-03,4914,10657,333668745,2017
제주도,제주시,읍면,식음료,제주도민,30대,여,2017-03,3300,6025,139397150,2017
제주도,제주시,읍면,식음료,제주도민,30대,남,2017-03,3557,6881,172609433,2017
제주도,제주시,읍면,식음료,제주도민,20대,여,2017-03,2222,3574,70710360,2017
제주도,제주시,읍면,식음료,제주도민,20대,남,2017-03,1680,2803,62752930,2017
제주도,제주시,읍면,식음료,제주도민,20대미만,여,2017-03,69,106,1498700,2017
제주도,제주시,읍면,식음료,제주도민,20대미만,남,2017-03,57,92,1499290,2017
제주도,제주시,읍면,식음료,내국인관광객,60대이상,여,2017-03,1583,2250,82665960,2017
제주도,제주시,읍면,식음료,내국인관광객,60대이상,남,2017-03,2589,3859,152994434,2017
제주도,제주시,읍면,식음료,내국인관광객,50대,여,2017-03,4025,5655,196172460,2017
제주도,제주시,읍면,식음료,내국인관광객,50대,남,2017-03,5096,8350,303423233,2017
제주도,제주시,읍면,식음료,내국인관광객,40대,여,2017-03,4668,7030,214605169,2017
제주도,제주시,읍면,식음료,내국인관광객,40대,남,2017-03,5965,9422,318410342,2017
제주도,제주시,읍면,식음료,내국인관광객,30대,여,2017-03,11274,16792,404764350,2017
제주도,제주시,읍면,식음료,내국인관광객,30대,남,2017-03,11188,16445,423036280,2017
제주도,제주시,읍면,식음료,내국인관광객,20대,여,2017-03,11279,16727,338833360,2017
제주도,제주시,읍면,식음료,내국인관광객,20대,남,2017-03,5577,7829,167545570,2017
제주도,제주시,읍면,식음료,내국인관광객,20대미만,여,2017-03,69,95,2173500,2017
제주도,제주시,읍면,식음료,내국인관광객,20대미만,남,2017-03,74,98,1364400,2017
제주도,제주시,읍면,숙박,제주도민,60대이상,여,2017-03,27,39,2073340,2017
제주도,제주시,읍면,숙박,제주도민,60대이상,남,2017-03,50,87,3862300,2017
제주도,제주시,읍면,숙박,제주도민,50대,여,2017-03,38,46,2974120,2017
제주도,제주시,읍면,숙박,제주도민,50대,남,2017-03,86,139,7425880,2017
제주도,제주시,읍면,숙박,제주도민,40대,여,2017-03,88,130,4948470,2017
제주도,제주시,읍면,숙박,제주도민,40대,남,2017-03,148,215,10342030,2017
제주도,제주시,읍면,숙박,제주도민,30대,여,2017-03,74,95,3495810,2017
제주도,제주시,읍면,숙박,제주도민,30대,남,2017-03,140,233,8335140,2017
제주도,제주시,읍면,숙박,제주도민,20대,여,2017-03,60,83,5230570,2017
제주도,제주시,읍면,숙박,제주도민,20대,남,2017-03,104,161,8452460,2017
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,2017-03,137,190,21699150,2017
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,2017-03,263,391,47117484,2017
제주도,제주시,읍면,숙박,내국인관광객,50대,여,2017-03,321,426,50755438,2017
제주도,제주시,읍면,숙박,내국인관광객,50대,남,2017-03,492,701,110056530,2017
제주도,제주시,읍면,숙박,내국인관광객,40대,여,2017-03,379,530,44802983,2017
제주도,제주시,읍면,숙박,내국인관광객,40대,남,2017-03,652,904,85381558,2017
제주도,제주시,읍면,숙박,내국인관광객,30대,여,2017-03,686,889,78889490,2017
제주도,제주시,읍면,숙박,내국인관광객,30대,남,2017-03,779,1036,89697894,2017
제주도,제주시,읍면,숙박,내국인관광객,20대,여,2017-03,387,454,27912917,2017
제주도,제주시,읍면,숙박,내국인관광객,20대,남,2017-03,254,307,18598866,2017
제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,2017-03,1202,3809,128879308,2017
제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,2017-03,2384,7615,258453862,2017
제주도,제주시,읍면,쇼핑,제주도민,50대,여,2017-03,2428,8461,249642069,2017
제주도,제주시,읍면,쇼핑,제주도민,50대,남,2017-03,4152,14003,326798492,2017
제주도,제주시,읍면,쇼핑,제주도민,40대,여,2017-03,3411,11967,271535232,2017
제주도,제주시,읍면,쇼핑,제주도민,40대,남,2017-03,5751,18885,380552923,2017
제주도,제주시,읍면,쇼핑,제주도민,30대,여,2017-03,2693,8754,176840150,2017
제주도,제주시,읍면,쇼핑,제주도민,30대,남,2017-03,4374,14375,204311732,2017
제주도,제주시,읍면,쇼핑,제주도민,20대,여,2017-03,1688,4926,45299560,2017
제주도,제주시,읍면,쇼핑,제주도민,20대,남,2017-03,2369,7726,69140290,2017
제주도,제주시,읍면,쇼핑,제주도민,20대미만,여,2017-03,91,333,2103000,2017
제주도,제주시,읍면,쇼핑,제주도민,20대미만,남,2017-03,118,350,1443580,2017
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,2017-03,886,1977,52767490,2017
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,2017-03,1499,3331,76670980,2017
제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,2017-03,1801,3508,79752740,2017
제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,2017-03,3152,7713,147075080,2017
제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,2017-03,2245,4404,85597110,2017
제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,2017-03,4237,9968,156808130,2017
제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,2017-03,4478,7228,113793560,2017
제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,2017-03,6034,11613,163086090,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,2017-03,3959,6357,65418000,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,2017-03,3323,6542,61599850,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,여,2017-03,69,178,920720,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,남,2017-03,121,268,1489130,2017
제주도,제주시,읍면,소매,제주도민,60대이상,여,2017-03,330,462,38361810,2017
제주도,제주시,읍면,소매,제주도민,60대이상,남,2017-03,501,701,53154092,2017
제주도,제주시,읍면,소매,제주도민,50대,여,2017-03,583,821,57785482,2017
제주도,제주시,읍면,소매,제주도민,50대,남,2017-03,794,1155,57234224,2017
제주도,제주시,읍면,소매,제주도민,40대,여,2017-03,705,1032,36843013,2017
제주도,제주시,읍면,소매,제주도민,40대,남,2017-03,921,1450,86655276,2017
제주도,제주시,읍면,소매,제주도민,30대,여,2017-03,555,835,30659416,2017
제주도,제주시,읍면,소매,제주도민,30대,남,2017-03,634,931,26924820,2017
제주도,제주시,읍면,소매,제주도민,20대,여,2017-03,419,622,10852520,2017
제주도,제주시,읍면,소매,제주도민,20대,남,2017-03,299,418,9119430,2017
제주도,제주시,읍면,소매,제주도민,20대미만,여,2017-03,20,28,187800,2017
제주도,제주시,읍면,소매,제주도민,20대미만,남,2017-03,5,6,24700,2017
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,2017-03,561,646,50161720,2017
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,2017-03,719,866,60597896,2017
제주도,제주시,읍면,소매,내국인관광객,50대,여,2017-03,964,1162,63307370,2017
제주도,제주시,읍면,소매,내국인관광객,50대,남,2017-03,1141,1388,83428920,2017
제주도,제주시,읍면,소매,내국인관광객,40대,여,2017-03,820,1052,41966890,2017
제주도,제주시,읍면,소매,내국인관광객,40대,남,2017-03,959,1223,54568300,2017
제주도,제주시,읍면,소매,내국인관광객,30대,여,2017-03,1459,1681,56841130,2017
제주도,제주시,읍면,소매,내국인관광객,30대,남,2017-03,1292,1598,49453020,2017
제주도,제주시,읍면,소매,내국인관광객,20대,여,2017-03,1697,1946,44670610,2017
제주도,제주시,읍면,소매,내국인관광객,20대,남,2017-03,804,952,23346410,2017
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,2017-03,150,220,2541700,2017
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,2017-03,149,233,2225600,2017
제주도,제주시,읍면,문화/레져,제주도민,60대이상,여,2017-03,118,163,10512740,2017
제주도,제주시,읍면,문화/레져,제주도민,60대이상,남,2017-03,538,794,71182190,2017
제주도,제주시,읍면,문화/레져,제주도민,50대,여,2017-03,413,537,43006840,2017
제주도,제주시,읍면,문화/레져,제주도민,50대,남,2017-03,1140,1541,159980750,2017
제주도,제주시,읍면,문화/레져,제주도민,40대,여,2017-03,546,766,62524965,2017
제주도,제주시,읍면,문화/레져,제주도민,40대,남,2017-03,1149,1540,132568270,2017
제주도,제주시,읍면,문화/레져,제주도민,30대,여,2017-03,429,561,26799770,2017
제주도,제주시,읍면,문화/레져,제주도민,30대,남,2017-03,465,604,26517865,2017
제주도,제주시,읍면,문화/레져,제주도민,20대,여,2017-03,288,419,18708790,2017
제주도,제주시,읍면,문화/레져,제주도민,20대,남,2017-03,210,284,11105750,2017
제주도,제주시,읍면,문화/레져,제주도민,20대미만,여,2017-03,14,20,675900,2017
제주도,제주시,읍면,문화/레져,제주도민,20대미만,남,2017-03,13,21,456460,2017
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,2017-03,472,585,40609126,2017
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,2017-03,1026,1388,146136838,2017
제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,2017-03,1177,1450,78396630,2017
제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,2017-03,1820,2204,236499445,2017
제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,2017-03,1128,1423,61858580,2017
제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,2017-03,1634,1986,142549209,2017
제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,2017-03,1588,1917,49428870,2017
제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,2017-03,1512,1797,53200320,2017
제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,2017-03,1038,1166,22648320,2017
제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,2017-03,649,763,20226860,2017
제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,여,2017-03,36,41,295700,2017
제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,남,2017-03,30,32,149500,2017
제주도,제주시,읍면,교통,제주도민,60대이상,여,2017-03,1010,1739,118556605,2017
제주도,제주시,읍면,교통,제주도민,60대이상,남,2017-03,3875,8172,508787543,2017
제주도,제주시,읍면,교통,제주도민,50대,여,2017-03,1361,2309,150541790,2017
제주도,제주시,읍면,교통,제주도민,50대,남,2017-03,2935,6123,435915566,2017
제주도,제주시,읍면,교통,제주도민,40대,여,2017-03,1431,2397,136106054,2017
제주도,제주시,읍면,교통,제주도민,40대,남,2017-03,2647,4781,335952266,2017
제주도,제주시,읍면,교통,제주도민,30대,여,2017-03,944,1510,76243619,2017
제주도,제주시,읍면,교통,제주도민,30대,남,2017-03,1528,2620,141946549,2017
제주도,제주시,읍면,교통,제주도민,20대,여,2017-03,377,516,19614343,2017
제주도,제주시,읍면,교통,제주도민,20대,남,2017-03,450,723,27777227,2017
제주도,제주시,읍면,교통,내국인관광객,60대이상,여,2017-03,571,700,38656431,2017
제주도,제주시,읍면,교통,내국인관광객,60대이상,남,2017-03,1534,1965,127077077,2017
제주도,제주시,읍면,교통,내국인관광객,50대,여,2017-03,1544,1835,88346207,2017
제주도,제주시,읍면,교통,내국인관광객,50대,남,2017-03,3212,3977,243419711,2017
제주도,제주시,읍면,교통,내국인관광객,40대,여,2017-03,1669,1977,86607506,2017
제주도,제주시,읍면,교통,내국인관광객,40대,남,2017-03,3472,4308,267723870,2017
제주도,제주시,읍면,교통,내국인관광객,30대,여,2017-03,2858,3262,107417245,2017
제주도,제주시,읍면,교통,내국인관광객,30대,남,2017-03,4444,5143,226590108,2017
제주도,제주시,읍면,교통,내국인관광객,20대,여,2017-03,2764,3033,67107155,2017
제주도,제주시,읍면,교통,내국인관광객,20대,남,2017-03,2154,2331,71584275,2017
제주도,제주시,읍면,교통,내국인관광객,20대미만,여,2017-03,10,10,261800,2017
제주도,제주시,읍면,교통,내국인관광객,20대미만,남,2017-03,5,6,174000,2017
제주도,제주시,도심,유흥,제주도민,60대이상,여,2017-03,257,352,37398100,2017
제주도,제주시,도심,유흥,제주도민,60대이상,남,2017-03,1136,1679,210692700,2017
제주도,제주시,도심,유흥,제주도민,50대,여,2017-03,864,1131,99606599,2017
제주도,제주시,도심,유흥,제주도민,50대,남,2017-03,3777,5836,752392888,2017
제주도,제주시,도심,유흥,제주도민,40대,여,2017-03,1392,1706,129021684,2017
제주도,제주시,도심,유흥,제주도민,40대,남,2017-03,5077,7438,1147076425,2017
제주도,제주시,도심,유흥,제주도민,30대,여,2017-03,1167,1421,88320900,2017
제주도,제주시,도심,유흥,제주도민,30대,남,2017-03,3661,5173,604436910,2017
제주도,제주시,도심,유흥,제주도민,20대,여,2017-03,1821,2469,111843880,2017
제주도,제주시,도심,유흥,제주도민,20대,남,2017-03,2468,3655,226554970,2017
제주도,제주시,도심,유흥,제주도민,20대미만,여,2017-03,18,24,639500,2017
제주도,제주시,도심,유흥,제주도민,20대미만,남,2017-03,23,31,920600,2017
제주도,제주시,도심,유흥,내국인관광객,60대이상,여,2017-03,89,101,13268700,2017
제주도,제주시,도심,유흥,내국인관광객,60대이상,남,2017-03,273,360,56842500,2017
제주도,제주시,도심,유흥,내국인관광객,50대,여,2017-03,226,272,37826900,2017
제주도,제주시,도심,유흥,내국인관광객,50대,남,2017-03,941,1297,260600300,2017
제주도,제주시,도심,유흥,내국인관광객,40대,여,2017-03,209,271,34494800,2017
제주도,제주시,도심,유흥,내국인관광객,40대,남,2017-03,1073,1452,267102900,2017
제주도,제주시,도심,유흥,내국인관광객,30대,여,2017-03,254,326,19520500,2017
제주도,제주시,도심,유흥,내국인관광객,30대,남,2017-03,847,1114,131582570,2017
제주도,제주시,도심,유흥,내국인관광객,20대,여,2017-03,316,388,19572670,2017
제주도,제주시,도심,유흥,내국인관광객,20대,남,2017-03,459,630,42229900,2017
제주도,제주시,도심,식음료,제주도민,60대이상,여,2017-03,7557,13409,435113132,2017
제주도,제주시,도심,식음료,제주도민,60대이상,남,2017-03,14474,28998,1076188886,2017
제주도,제주시,도심,식음료,제주도민,50대,여,2017-03,19170,40322,1111978525,2017
제주도,제주시,도심,식음료,제주도민,50대,남,2017-03,28178,65485,2329967975,2017
제주도,제주시,도심,식음료,제주도민,40대,여,2017-03,29512,72500,1711651291,2017
제주도,제주시,도심,식음료,제주도민,40대,남,2017-03,36289,86347,2835135423,2017
제주도,제주시,도심,식음료,제주도민,30대,여,2017-03,27298,63929,1339961878,2017
제주도,제주시,도심,식음료,제주도민,30대,남,2017-03,31787,74800,2026444084,2017
제주도,제주시,도심,식음료,제주도민,20대,여,2017-03,24083,65694,1124085611,2017
제주도,제주시,도심,식음료,제주도민,20대,남,2017-03,19366,50257,1075986325,2017
제주도,제주시,도심,식음료,제주도민,20대미만,여,2017-03,1268,2941,34178260,2017
제주도,제주시,도심,식음료,제주도민,20대미만,남,2017-03,1123,2496,34223260,2017
제주도,제주시,도심,식음료,내국인관광객,60대이상,여,2017-03,3589,4831,200909442,2017
제주도,제주시,도심,식음료,내국인관광객,60대이상,남,2017-03,6557,9567,418566698,2017
제주도,제주시,도심,식음료,내국인관광객,50대,여,2017-03,8623,11717,442389508,2017
제주도,제주시,도심,식음료,내국인관광객,50대,남,2017-03,14561,23253,954348201,2017
제주도,제주시,도심,식음료,내국인관광객,40대,여,2017-03,9798,14400,456804745,2017
제주도,제주시,도심,식음료,내국인관광객,40대,남,2017-03,16749,26659,911026595,2017
제주도,제주시,도심,식음료,내국인관광객,30대,여,2017-03,17495,24936,607653490,2017
제주도,제주시,도심,식음료,내국인관광객,30대,남,2017-03,21480,32158,890667625,2017
제주도,제주시,도심,식음료,내국인관광객,20대,여,2017-03,16126,24095,463402838,2017
제주도,제주시,도심,식음료,내국인관광객,20대,남,2017-03,11090,18030,375656725,2017
제주도,제주시,도심,식음료,내국인관광객,20대미만,여,2017-03,196,310,4548880,2017
제주도,제주시,도심,식음료,내국인관광객,20대미만,남,2017-03,195,283,3263250,2017
제주도,제주시,도심,숙박,제주도민,60대이상,여,2017-03,189,288,49681660,2017
제주도,제주시,도심,숙박,제주도민,60대이상,남,2017-03,406,610,192368650,2017
제주도,제주시,도심,숙박,제주도민,50대,여,2017-03,344,462,104092279,2017
제주도,제주시,도심,숙박,제주도민,50대,남,2017-03,757,1156,184773122,2017
제주도,제주시,도심,숙박,제주도민,40대,여,2017-03,496,659,62194858,2017
제주도,제주시,도심,숙박,제주도민,40대,남,2017-03,961,1365,137275964,2017
제주도,제주시,도심,숙박,제주도민,30대,여,2017-03,418,512,25303289,2017
제주도,제주시,도심,숙박,제주도민,30대,남,2017-03,844,1151,100582077,2017
제주도,제주시,도심,숙박,제주도민,20대,여,2017-03,503,630,28268739,2017
제주도,제주시,도심,숙박,제주도민,20대,남,2017-03,679,960,41912101,2017
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,2017-03,203,264,41266146,2017
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,2017-03,488,634,77075366,2017
제주도,제주시,도심,숙박,내국인관광객,50대,여,2017-03,552,709,70445655,2017
제주도,제주시,도심,숙박,내국인관광객,50대,남,2017-03,1389,1872,179055767,2017
제주도,제주시,도심,숙박,내국인관광객,40대,여,2017-03,678,874,95903672,2017
제주도,제주시,도심,숙박,내국인관광객,40대,남,2017-03,1609,2158,190348548,2017
제주도,제주시,도심,숙박,내국인관광객,30대,여,2017-03,913,1157,96038302,2017
제주도,제주시,도심,숙박,내국인관광객,30대,남,2017-03,1372,1725,122348607,2017
제주도,제주시,도심,숙박,내국인관광객,20대,여,2017-03,663,792,53840988,2017
제주도,제주시,도심,숙박,내국인관광객,20대,남,2017-03,590,701,38931894,2017
제주도,제주시,도심,쇼핑,제주도민,60대이상,여,2017-03,9444,27238,934282084,2017
제주도,제주시,도심,쇼핑,제주도민,60대이상,남,2017-03,12883,37574,1114492883,2017
제주도,제주시,도심,쇼핑,제주도민,50대,여,2017-03,19765,63369,1901329295,2017
제주도,제주시,도심,쇼핑,제주도민,50대,남,2017-03,24682,79354,1873479104,2017
제주도,제주시,도심,쇼핑,제주도민,40대,여,2017-03,27361,93142,2439728441,2017
제주도,제주시,도심,쇼핑,제주도민,40대,남,2017-03,34959,120036,2464604514,2017
제주도,제주시,도심,쇼핑,제주도민,30대,여,2017-03,24415,75277,1609982458,2017
제주도,제주시,도심,쇼핑,제주도민,30대,남,2017-03,32649,112734,1723808904,2017
제주도,제주시,도심,쇼핑,제주도민,20대,여,2017-03,20833,69029,805460180,2017
제주도,제주시,도심,쇼핑,제주도민,20대,남,2017-03,21692,82131,737840720,2017
제주도,제주시,도심,쇼핑,제주도민,20대미만,여,2017-03,1343,3902,23577289,2017
제주도,제주시,도심,쇼핑,제주도민,20대미만,남,2017-03,1430,5184,24186020,2017
제주도,제주시,도심,쇼핑,내국인관광객,60대이상,여,2017-03,5191,9296,460869421,2017
제주도,제주시,도심,쇼핑,내국인관광객,60대이상,남,2017-03,7761,14663,659509814,2017
제주도,제주시,도심,쇼핑,내국인관광객,50대,여,2017-03,10849,19579,899963905,2017
제주도,제주시,도심,쇼핑,내국인관광객,50대,남,2017-03,17879,37025,1400470666,2017
제주도,제주시,도심,쇼핑,내국인관광객,40대,여,2017-03,11181,22221,928203000,2017
제주도,제주시,도심,쇼핑,내국인관광객,40대,남,2017-03,21343,46175,1421260727,2017
